label;image;mask;distraction;distraction_size;distraction_position;quality;width;invert_mask
1;OpenForensics/splicing/d5c0b55fad.jpg;OpenForensics/masks/d5c0b55fad.png;none;none;none;86;1536;False
1;OpenForensics/splicing/b50152681f.jpg;OpenForensics/masks/b50152681f.png;none;none;none;90;1536;False
1;OpenForensics/splicing/895d865260.jpg;OpenForensics/masks/895d865260.png;none;none;none;94;1536;False
1;OpenForensics/splicing/2e5ea864b5.jpg;OpenForensics/masks/2e5ea864b5.png;none;none;none;94;1536;False
1;OpenForensics/splicing/c5ac29bafc.jpg;OpenForensics/masks/c5ac29bafc.png;none;none;none;93;1536;False
1;OpenForensics/splicing/fb99d41f51.jpg;OpenForensics/masks/fb99d41f51.png;none;none;none;92;1536;False
1;OpenForensics/splicing/11a6b672a2.jpg;OpenForensics/masks/11a6b672a2.png;none;none;none;86;1536;False
1;OpenForensics/splicing/ecc3ed631c.jpg;OpenForensics/masks/ecc3ed631c.png;none;none;none;89;1536;False
1;OpenForensics/splicing/5dde4e515c.jpg;OpenForensics/masks/5dde4e515c.png;none;none;none;95;1536;False
1;OpenForensics/splicing/c922327e5f.jpg;OpenForensics/masks/c922327e5f.png;none;none;none;92;1536;False
1;OpenForensics/splicing/55a79cfe07.jpg;OpenForensics/masks/55a79cfe07.png;none;none;none;86;1536;False
1;OpenForensics/splicing/e9140e9894.jpg;OpenForensics/masks/e9140e9894.png;none;none;none;90;1536;False
1;OpenForensics/splicing/97908daf2d.jpg;OpenForensics/masks/97908daf2d.png;none;none;none;89;1536;False
1;OpenForensics/splicing/162a9f41df.jpg;OpenForensics/masks/162a9f41df.png;none;none;none;95;1536;False
1;OpenForensics/splicing/7b2909ab10.jpg;OpenForensics/masks/7b2909ab10.png;none;none;none;93;1536;False
1;OpenForensics/splicing/b16742a775.jpg;OpenForensics/masks/b16742a775.png;none;none;none;93;1536;False
1;OpenForensics/splicing/98e0a55289.jpg;OpenForensics/masks/98e0a55289.png;none;none;none;91;1536;False
1;OpenForensics/splicing/dd9ede1879.jpg;OpenForensics/masks/dd9ede1879.png;none;none;none;92;1536;False
1;OpenForensics/splicing/03ed9c1205.jpg;OpenForensics/masks/03ed9c1205.png;none;none;none;92;1536;False
1;OpenForensics/splicing/35c40fade1.jpg;OpenForensics/masks/35c40fade1.png;none;none;none;85;1536;False
1;OpenForensics/splicing/3686efdc9c.jpg;OpenForensics/masks/3686efdc9c.png;none;none;none;94;1536;False
1;OpenForensics/splicing/f1e124a427.jpg;OpenForensics/masks/f1e124a427.png;none;none;none;86;1536;False
1;OpenForensics/splicing/1d4ab9cc32.jpg;OpenForensics/masks/1d4ab9cc32.png;none;none;none;95;1536;False
1;OpenForensics/splicing/481b1a1cb4.jpg;OpenForensics/masks/481b1a1cb4.png;none;none;none;87;1536;False
