label;image;mask;distraction;distraction_size;distraction_position;quality;width;invert_mask
1;IMD2020/splicing/c979s43_0.jpg;IMD2020/masks/c979s43_0_mask.png;sunrise.png;4.774263718113238;(94.59306785449627, 69.1145582656764);94;1536;False
1;IMD2020/splicing/c9o0hnh_0.jpg;IMD2020/masks/c9o0hnh_0_mask.png;toekan.png;4.07453081259368;(41.95692635907837, 83.99654268278422);88;1536;False
1;IMD2020/splicing/c9f0n0z_0.jpg;IMD2020/masks/c9f0n0z_0_mask.png;DMK.png;5.875341920377115;(96.60478844828202, 98.15533248403376);90;1536;False
1;IMD2020/splicing/c9pmrb5_0.jpg;IMD2020/masks/c9pmrb5_0_mask.png;company.png;4.850667712025563;(16.537954773991604, 96.56990443130718);89;1536;False
1;IMD2020/splicing/c8vi1sj_0.png;IMD2020/masks/c8vi1sj_0_mask.png;hexagon.png;8.469500726380424;(62.18266123141818, 37.2483324677388);93;1536;False
1;IMD2020/splicing/c9j64u7_0.jpg;IMD2020/masks/c9j64u7_0_mask.png;hexagon.png;4.784370222124429;(93.13258399379633, 87.92503956865102);88;1536;False
1;IMD2020/splicing/c9rci56_0.jpg;IMD2020/masks/c9rci56_0_mask.png;A.png;9.601209568891193;(25.128923491034595, 42.65767588490243);88;1536;False
1;IMD2020/splicing/c8ttxcu_0.jpg;IMD2020/masks/c8ttxcu_0_mask.png;SH.png;9.468577316473315;(0.007665661215294772, 55.97836045391895);87;1536;False
1;IMD2020/splicing/c94s1ue_0.jpg;IMD2020/masks/c94s1ue_0_mask.png;hexagon.png;10.692385031410709;(92.44569752583877, 30.191087308351282);89;1536;False
1;IMD2020/splicing/c92hsr5_0.jpg;IMD2020/masks/c92hsr5_0_mask.png;bird.png;11.524828423603948;(40.86145128832512, 94.55665385355947);94;1536;False
1;IMD2020/splicing/c95c3yu_0.png;IMD2020/masks/c95c3yu_0_mask.png;company.png;5.545921356171196;(11.131471294908035, 51.42989757579124);88;1536;False
1;IMD2020/splicing/c9ic90m_0.jpg;IMD2020/masks/c9ic90m_0_mask.png;toekan.png;10.681675723967711;(56.556926243376196, 65.31819342808402);90;1536;False
1;IMD2020/splicing/c9qhgpe_0.jpg;IMD2020/masks/c9qhgpe_0_mask.png;h.png;9.623819644222632;(74.24741809371663, 62.56994875101546);95;1536;False
1;IMD2020/splicing/c8zj217_0.jpg;IMD2020/masks/c8zj217_0_mask.png;snake.png;6.563932039186666;(53.02495920960809, 64.33103236152434);94;1536;False
1;IMD2020/splicing/c9roi3w_0.jpg;IMD2020/masks/c9roi3w_0_mask.png;bird.png;8.016854180927234;(99.21647344775383, 59.799440523112814);93;1536;False
1;IMD2020/splicing/c8v3tc5_0.png;IMD2020/masks/c8v3tc5_0_mask.png;SH.png;9.324807782553947;(84.10164308472585, 8.191933991032707);85;1536;False
1;IMD2020/splicing/c9nvi4n_0.jpg;IMD2020/masks/c9nvi4n_0_mask.png;DMK.png;5.043262772165807;(43.56046107732898, 72.31672530148712);89;1536;False
1;IMD2020/splicing/c9k2t5d_0.jpg;IMD2020/masks/c9k2t5d_0_mask.png;DMK.png;10.129279140529189;(5.637046370485144, 80.27926869721284);90;1536;False
1;IMD2020/splicing/c9uanxz_0.jpg;IMD2020/masks/c9uanxz_0_mask.png;company.png;5.842433964695842;(59.627707348083526, 14.483233865660905);87;1536;False
1;IMD2020/splicing/c9u6xhp_0.jpg;IMD2020/masks/c9u6xhp_0_mask.png;SH.png;4.279566932859718;(99.89374446169731, 49.268728558735084);90;1536;False
1;IMD2020/splicing/c90z7wb_0.png;IMD2020/masks/c90z7wb_0_mask.png;A.png;7.36234191103644;(19.94457505679621, 78.17483487943207);88;1536;False
1;IMD2020/splicing/c9wxubr_0.jpg;IMD2020/masks/c9wxubr_0_mask.png;A.png;9.904373137757723;(50.38486521812021, 64.45706821855642);90;1536;False
1;IMD2020/splicing/c9ved2o_0.png;IMD2020/masks/c9ved2o_0_mask.png;hexagon.png;7.806863682347905;(45.96712187052192, 5.918630983954232);95;1536;False
1;IMD2020/splicing/c9u5f90_0.jpg;IMD2020/masks/c9u5f90_0_mask.png;hexagon.png;7.715838694739687;(63.830642536997274, 10.772143989980698);85;1536;False
1;IMD2020/splicing/c8vejd9_0.jpg;IMD2020/masks/c8vejd9_0_mask.png;SH.png;9.732278844605773;(6.837103941008471, 27.649176073938055);87;1536;False
1;IMD2020/splicing/c9je6ik_0.jpg;IMD2020/masks/c9je6ik_0_mask.png;A.png;4.446352452536228;(11.943831016820317, 43.67060303736488);89;1536;False
1;IMD2020/splicing/c9dvojg_0.jpg;IMD2020/masks/c9dvojg_0_mask.png;SH.png;7.375596069152137;(96.54945665085732, 70.76659671731262);95;1536;False
1;IMD2020/splicing/c95srb7_0.jpg;IMD2020/masks/c95srb7_0_mask.png;sunrise.png;9.840146524244428;(8.292178406787965, 59.02391759680555);90;1536;False
1;IMD2020/splicing/c9dmses_0.jpg;IMD2020/masks/c9dmses_0_mask.png;snake.png;8.877931732366584;(18.343006579245767, 46.00600988533976);85;1536;False
1;IMD2020/splicing/c9ryjzh_0.jpg;IMD2020/masks/c9ryjzh_0_mask.png;sunrise.png;4.562609787992514;(2.7496175714234905, 55.49453223484009);85;1536;False
